0	486	1
0	849	1
0	1381	1
0	1704	1
0	6089	1
0	19526	1
0	20345	1
0	21022	1
0	21295	1
0	21389	1
0	22435	1
0	23788	1
0	23848	1
0	23932	1
0	24819	1
0	25246	1
0	29755	1
0	30136	1
0	30518	1
0	30542	1
0	30562	1
0	30565	1
0	32444	1
0	33660	1
0	33808	1
0	33929	1
0	34651	1
0	34846	1
0	34877	1
0	34942	1
0	37284	1
0	38300	1
0	38308	1
0	39937	1
0	39994	1
0	43059	1
0	43065	1
0	43210	1
0	43245	1
0	43469	1
0	43515	1
0	44800	1
0	44925	1
0	46335	1
0	46800	1
0	47313	1
0	47901	1
0	48031	2
0	48115	1
0	48283	1
0	48382	1
0	49681	1
0	50422	1
0	50440	1
0	50609	1
0	50748	1
0	50780	1
0	50920	1
0	51067	1
0	51609	1
0	51927	1
0	51952	1
0	51996	1
0	53628	1
0	53759	1
0	54053	1
0	54278	1
0	54326	1
0	54343	1
0	54510	1
0	55394	1
0	55921	1
0	56470	1
0	56603	1
0	56871	1
0	57349	1
0	57852	1
0	58128	1
1	168	1
1	618	1
1	928	1
1	1006	1
1	1360	1
1	2092	1
1	2620	1
1	2708	1
1	4323	1
1	4390	1
1	6185	1
1	7847	1
1	8573	1
1	14095	1
1	14106	1
1	19893	1
1	19959	1
1	21022	1
1	21146	1
1	21656	1
1	21715	1
1	21753	1
1	21988	1
1	21999	1
1	22131	1
1	22306	1
1	22748	1
1	24177	1
1	24512	1
1	25573	1
1	25739	1
1	25832	1
1	26098	1
1	26380	1
1	27714	1
1	28953	1
1	30310	1
1	30735	1
1	30788	1
1	30927	1
1	32436	1
1	32444	1
1	33412	1
1	34168	1
1	34345	1
1	35200	1
1	36767	1
1	36869	1
1	37346	1
1	38942	1
1	39159	1
1	39202	1
1	39601	1
1	41508	1
1	41510	1
1	42588	1
1	43195	1
1	43773	1
1	43979	1
1	44085	1
1	44516	1
1	44599	1
1	44716	1
1	44847	1
1	45891	1
1	46012	1
1	46095	1
1	46857	1
1	48046	1
1	48129	1
1	48529	1
1	49424	1
1	49864	1
1	50310	1
1	50863	1
1	51190	1
1	51258	1
1	52417	1
1	53020	1
1	53804	1
1	53850	1
1	53919	1
1	54013	1
1	54278	1
1	54441	1
1	54748	1
1	55461	1
1	55653	1
1	55884	1
1	56470	1
1	56665	1
1	56871	1
1	57181	1
1	57492	1
1	57657	1
1	57659	1
1	57758	1
1	57982	1
2	517	1
2	41615	1
2	46299	1
2	57979	1
3	523	1
3	1084	1
3	1880	1
3	2496	1
3	2581	1
3	2582	1
3	3557	1
3	4074	1
3	10074	1
3	10972	1
3	19410	1
3	21829	1
3	22068	1
3	22073	1
